;	V3 text file written for MicroBrightField products.
        (  -44.44    -8.79     6.00     1.45)  ; 8
        (  -44.52    -8.71     6.00     1.45)  ; 9
        (  -44.78    -8.54     6.00     1.45)  ; 10
        (  -45.03    -8.37     6.00     1.45)  ; 11
        (  -45.12    -8.11     6.00     1.45)  ; 12
        (  -45.12    -7.94     6.00     1.36)  ; 13
        (  -45.29    -7.77     6.00     1.36)  ; 14
        (  -45.46    -7.60     6.00     1.36)  ; 15
        (  -45.54    -7.52     6.00     1.36)  ; 16
        (  -45.80    -7.43     6.00     1.36)  ; 17
        (  -45.97    -7.35     6.00     1.28)  ; 18
        (  -46.22    -7.26     6.00     1.28)  ; 19
        (  -46.56    -7.18     6.00     1.28)  ; 20
        (  -46.82    -7.09     6.00     1.28)  ; 21
        (  -48.69    -7.09     6.00     1.28)  ; 22
        (  -49.03    -7.01     6.00     1.28)  ; 23
        (  -49.45    -7.01     6.00     1.28)  ; 24
        (  -49.71    -6.92     6.00     1.28)  ; 25
        (  -49.88    -6.92     6.00     1.28)  ; 26
        (  -50.05    -6.84     6.00     1.28)  ; 27
        (  -50.22    -6.67     6.00     1.28)  ; 28
        (  -50.39    -6.33     6.00     1.28)  ; 29
        (  -50.56    -6.07     6.00     1.28)  ; 30
        (  -50.73    -5.90     6.00     1.28)  ; 31
        (  -50.90    -5.73     6.00     1.28)  ; 32
        (  -51.16    -5.56     6.00     1.19)  ; 33
        (  -51.58    -5.39     6.00     1.19)  ; 34
        (  -52.09    -5.39     6.00     1.11)  ; 35
        (  -52.18    -5.22     6.00     1.11)  ; 36
        (  -52.43    -5.22     6.00     1.11)  ; 37
        (  -52.60    -5.14     6.00     1.11)  ; 38
        (  -52.69    -5.05     6.00     1.11)  ; 39
        (  -52.94    -4.97     6.00     1.11)  ; 40
        (  -53.20    -4.88     6.00     1.11)  ; 41
        (  -53.62    -4.80     6.00     1.11)  ; 42
        (  -53.88    -4.71     6.00     1.11)  ; 43
        (  -54.30    -4.71     6.00     1.11)  ; 44
        (  -54.64    -4.63     6.00     1.11)  ; 45
        (  -54.90    -4.54     6.00     1.11)  ; 46
        (  -55.07    -4.46     6.00     1.11)  ; 47
        (  -55.32    -4.46     6.00     1.11)  ; 48
        (  -55.41    -4.29     6.00     1.11)  ; 49
        (  -55.92    -4.29     6.00     1.11)  ; 50
        (  -56.17    -4.20     6.00     1.11)  ; 51
        (  -56.60    -4.20     6.00     1.11)  ; 52
        (  -56.94    -4.12     6.00     1.11)  ; 53
        (  -57.19    -4.03     6.00     1.11)  ; 54
        (  -57.36    -3.95     6.00     1.11)  ; 55
        (  -57.45    -3.86     6.00     1.11)  ; 56
        (  -57.53    -3.78     6.00     1.11)  ; 57
        (  -59.23    -3.69     6.00     1.11)  ; 58
        (  -60.08    -3.69     6.00     1.11)  ; 59
        (  -60.34    -3.52     6.00     1.11)  ; 60
        (  -60.59    -3.44     6.00     1.11)  ; 61
        (  -60.59    -3.27     6.00     1.11)  ; 62
        (  -60.85    -3.27     6.00     1.11)  ; 63
        (  -60.93    -3.10     6.00     1.11)  ; 64
        (  -61.10    -3.01     6.00     1.11)  ; 65
        (  -61.27    -3.01     6.50     1.11)  ; 66
        (  -61.36    -2.84     6.50     1.11)  ; 67
        (  -61.53    -2.76     6.50     1.11)  ; 68
        (  -61.61    -2.67     6.50     1.11)  ; 69
        (  -61.70    -2.59     6.50     1.11)  ; 70
        (  -61.78    -2.50     6.60     1.11)  ; 71
        (  -61.95    -2.42     6.60     1.11)  ; 72
        (  -62.12    -2.33     6.60     1.11)  ; 73
        (  -62.12    -2.16     6.60     1.11)  ; 74
        (  -62.21    -2.08     6.60     1.11)  ; 75
        (  -62.29    -1.99     6.60     1.11)  ; 76
        (  -62.38    -1.91     6.70     1.11)  ; 77
        (  -62.55    -1.82     6.70     1.11)  ; 78
        (  -62.63    -1.74     6.70     1.11)  ; 79
        (  -62.72    -1.57     6.70     1.11)  ; 80
        (  -62.72    -1.40     6.50     1.11)  ; 81
        (  -62.97    -1.14     6.50     1.11)  ; 82
        (  -62.97    -0.97     6.50     1.11)  ; 83
        (  -63.23    -0.89     6.50     1.11)  ; 84
        (  -63.31    -0.72     6.50     1.11)  ; 85
        (  -63.48    -0.55     6.50     1.11)  ; 86
        (  -63.74    -0.46     5.50     1.11)  ; 87
        (  -63.82    -0.38     5.50     1.11)  ; 88
        (  -63.91    -0.29     5.50     1.11)  ; 89
        (  -63.99    -0.21     5.50     1.11)  ; 90
        (  -64.16    -0.21     5.50     1.11)  ; 91
        (  -64.25    -0.12     4.80     1.11)  ; 92
        (  -64.42     0.05     4.80     1.11)  ; 93
        (  -64.50     0.13     4.80     1.11)  ; 94
        (  -64.67     0.22     4.80     1.11)  ; 95
        (  -64.76     0.30     4.80     1.11)  ; 96
        (  -64.84     0.39     4.60     1.11)  ; 97
        (  -65.70     0.39     4.60     1.11)  ; 98
        (  -68.16     0.39     4.50     1.11)  ; 99
        (  -68.67     0.47     4.50     1.11)  ; 100
        (  -70.46     0.47     4.00     1.11)  ; 101
        (  -70.71     0.39     4.00     1.11)  ; 102
        (  -70.97     0.22     4.00     1.11)  ; 103
        (  -71.31     0.13     3.70     1.11)  ; 104
        (  -71.65    -0.21     3.70     1.11)  ; 105
        (  -71.99    -0.46     3.70     1.11)  ; 106
        (  -72.24    -0.72     3.70     1.11)  ; 107
        (  -72.24    -0.89     3.70     1.11)  ; 108
        (  -72.33    -1.06     3.70     1.11)  ; 109
        (  -72.50    -1.14     3.60     1.11)  ; 110
        (  -72.58    -1.23     3.60     1.11)  ; 111
        (  -72.67    -1.31     3.60     1.11)  ; 112
        (  -72.84    -1.40     3.60     1.11)  ; 113
        (  -73.09    -1.40     3.60     1.11)  ; 114
        (  -73.18    -1.57     3.60     1.11)  ; 115
        (  -75.73    -1.57     3.50     1.11)  ; 116
        (  -75.90    -1.65     3.50     1.11)  ; 117
        (  -75.98    -1.74     3.50     1.11)  ; 118
        (  -76.41    -1.99     3.50     1.11)  ; 119
        (  -76.66    -1.99     3.50     1.11)  ; 120
        (  -77.09    -2.08     4.20     1.11)  ; 121
        (  -77.51    -1.91     4.20     1.11)  ; 122
        (  -77.85    -1.74     4.20     1.11)  ; 123
        (  -78.11    -1.57     4.20     1.11)  ; 124
        (  -78.28    -1.40     4.20     1.11)  ; 125
        (  -78.53    -1.40     4.90     1.11)  ; 126
        (  -78.62    -1.23     4.90     1.11)  ; 127
        (  -78.79    -1.06     4.90     1.11)  ; 128
        (  -78.87    -0.97     4.90     1.11)  ; 129
        (  -78.96    -0.80     4.90     1.11)  ; 130
        (  -79.13    -0.63     4.90     1.11)  ; 131
        (  -79.30    -0.38     4.90     1.11)  ; 132
        (  -79.56    -0.12     5.20     1.11)  ; 133
        (  -79.73     0.05     5.20     1.11)  ; 134
        (  -79.73     0.30     5.20     1.11)  ; 135
        (  -79.81     0.56     5.20     1.11)  ; 136
        (  -79.90     0.82     5.20     1.11)  ; 137
        (  -80.07     1.07     5.20     1.11)  ; 138
        (  -80.15     1.16     5.20     1.11)  ; 139
        (  -80.24     1.33     5.40     1.11)  ; 140
        (  -80.24     1.58     5.40     1.11)  ; 141
        (  -80.32     1.75     5.40     1.11)  ; 142
        (  -80.32     2.69     5.40     1.11)  ; 143
        (  -80.49     2.94     5.50     1.11)  ; 144
        (  -80.49     3.37     5.50     1.11)  ; 145
        (  -80.58     3.62     5.50     1.11)  ; 146
        (  -80.66     3.79     5.50     1.11)  ; 147
        (  -80.66     4.13     5.50     1.11)  ; 148
        (  -80.83     4.22     5.50     1.11)  ; 149
        (  -80.92     4.47     5.60     1.11)  ; 150
        (  -81.09     4.56     5.60     1.11)  ; 151
        (  -81.34     4.64     5.60     1.11)  ; 152
        (  -81.43     4.81     5.60     1.11)  ; 153
        (  -81.60     4.90     5.60     1.11)  ; 154
        (  -81.68     4.98     5.60     1.11)  ; 155
        (  -81.85     5.07     5.60     1.11)  ; 156
        (  -82.11     5.07     6.00     1.11)  ; 157
        (  -82.19     5.15     6.00     1.11)  ; 158
        (  -82.28     5.24     6.00     1.11)  ; 159
        (  -82.45     5.32     5.90     1.11)  ; 160
        (  -82.62     5.41     4.40     1.11)  ; 161
        (  -82.70     5.49     4.40     1.11)  ; 162
        (  -82.79     5.66     3.30     1.11)  ; 163
        (  -83.04     5.92     3.30     1.11)  ; 164
        (  -83.21     6.00     3.30     1.11)  ; 165
        (  -83.30     6.17     3.30     1.11)  ; 166
        (  -83.55     6.26     3.30     1.11)  ; 167
        (  -83.64     6.34     3.30     1.11)  ; 168
        (  -83.72     6.51     2.80     1.11)  ; 169
        (  -83.81     6.60     2.80     1.11)  ; 170
        (  -84.06     6.77     2.80     1.11)  ; 171
        (  -84.32     7.02     2.80     1.11)  ; 172
        (  -84.57     7.11     2.80     1.11)  ; 173
        (  -85.00     7.36     2.80     1.11)  ; 174
        (  -85.17     7.36     2.50     1.11)  ; 175
        (  -85.34     7.62     2.50     1.11)  ; 176
        (  -85.42     7.79     2.50     1.11)  ; 177
        (  -85.51     7.87     2.40     1.11)  ; 178
        (  -86.17     8.19     2.40     1.11)  ; 179
        (  -86.43     8.27     2.40     1.11)  ; 180
        (  -86.77     8.36     2.40     1.11)  ; 181
        (  -86.94     8.53     2.40     1.11)  ; 182
        (  -87.03     8.61     2.40     1.11)  ; 183
        (  -87.28     8.78     2.40     1.11)  ; 184
        (  -87.71     8.87     2.40     1.11)  ; 185
        (  -87.96     8.95     2.40     1.11)  ; 186
        (  -88.13     8.95     2.40     1.11)  ; 187
        (  -88.30     9.12     2.40     1.11)  ; 188
        (  -88.39     9.21     2.10     1.11)  ; 189
        (  -88.56     9.29     2.10     1.11)  ; 190
        (  -88.64     9.38     2.10     1.11)  ; 191
        (  -88.81     9.46     2.10     1.11)  ; 192
        (  -88.90     9.63     1.90     1.19)  ; 193
        (  -88.98     9.72     1.90     1.45)  ; 194
        (  -89.24     9.72     1.90     1.45)  ; 195
        (  -89.32     9.80     1.90     1.45)  ; 196
        (  -89.41     9.97     1.90     1.45)  ; 197
        (  -89.58    10.06     2.20     1.45)  ; 198
        (  -89.66    10.14     2.20     1.45)  ; 199
        (  -89.83    10.23     2.20     1.45)  ; 200
        (  -89.92    10.31     2.20     1.45)  ; 201
        (  -90.00    10.40     2.20     1.45)  ; 202
        (  -90.09    10.48     2.30     1.45)  ; 203
        (  -90.17    10.57     2.30     1.45)  ; 204
        (  -90.34    10.65     2.30     1.45)  ; 205
        (  -90.34    10.74     2.30     1.45)  ; 206
        (
          (  -90.43    11.42     2.30     1.02)  ; 1, R-2-1-1-1
          (  -90.51    11.50     2.30     1.02)  ; 2
          (  -90.60    11.67     2.30     1.02)  ; 3
          (  -90.68    12.01     2.30     1.02)  ; 4
          (  -90.77    12.35     2.30     1.02)  ; 5
          (  -90.85    12.52     2.30     1.02)  ; 6
          (  -90.94    12.69     2.30     1.02)  ; 7
          (  -91.02    12.86     2.30     1.02)  ; 8
          (  -91.11    12.95     2.30     1.02)  ; 9
          (  -91.19    13.03     2.30     1.02)  ; 10
          (  -91.28    13.20     2.30     1.02)  ; 11
          (  -91.36    13.37     2.30     1.02)  ; 12
          (  -91.53    13.46     2.30     1.02)  ; 13
          (  -91.70    13.63     2.30     1.02)  ; 14
          (  -91.96    13.88     2.30     1.02)  ; 15
          (  -92.21    14.05     2.30     1.02)  ; 16
          (  -92.30    14.14     2.30     1.02)  ; 17
          (  -92.47    14.22     2.30     1.02)  ; 18
          (  -92.64    14.39     2.30     1.02)  ; 19
          (  -92.72    14.56     2.30     1.02)  ; 20
          (  -92.81    14.73     2.30     1.02)  ; 21
          (  -92.98    14.90     2.30     1.02)  ; 22
          (  -93.06    15.07     2.30     1.02)  ; 23
          (  -93.23    15.33     2.30     1.02)  ; 24
          (  -93.40    15.50     2.20     1.02)  ; 25
          (  -93.49    15.59     2.20     1.02)  ; 26
          (  -93.74    15.84     2.20     1.02)  ; 27
          (  -93.91    16.10     2.20     1.02)  ; 28
          (  -94.08    16.18     2.20     1.02)  ; 29
          (  -94.25    16.27     2.20     1.02)  ; 30
          (  -94.42    16.44     1.50     1.02)  ; 31
          (  -95.78    18.14     0.50     1.02)  ; 32
          (  -95.87    18.22     0.50     1.02)  ; 33
          (  -95.95    18.31     0.50     1.02)  ; 34
          (  -96.38    18.48     0.50     1.02)  ; 35
          (  -96.80    18.90     0.50     1.02)  ; 36
          (  -97.14    19.33     0.50     1.02)  ; 37
          (  -97.31    19.50     0.40     1.02)  ; 38
          (  -97.57    19.84     0.40     1.02)  ; 39
          (  -98.16    20.43     0.40     1.02)  ; 40
          (  -98.25    20.52     0.40     1.02)  ; 41
          (  -98.33    20.69     0.40     1.02)  ; 42
          (  -98.50    20.77     0.40     1.02)  ; 43
          (  -98.59    20.86     0.00     1.02)  ; 44
          (  -98.76    21.11     0.00     1.02)  ; 45
          (  -98.84    21.20     0.00     1.02)  ; 46
          (  -99.01    21.45     0.00     1.02)  ; 47
          (  -99.35    21.71     0.00     1.02)  ; 48
          (  -99.69    21.88     0.00     1.02)  ; 49
          (  -99.78    21.96     0.00     1.02)  ; 50
          (  -99.86    22.05    -0.10     1.02)  ; 51
          (  -99.95    22.22    -0.10     1.02)  ; 52
          ( -100.12    22.30    -0.10     1.02)  ; 53
          ( -100.37    22.39    -0.10     1.02)  ; 54
          ( -100.80    22.56    -0.10     1.02)  ; 55
          ( -100.97    22.64    -0.10     1.02)  ; 56
          ( -101.14    22.73    -0.10     1.02)  ; 57
          ( -101.40    22.73    -0.10     1.02)  ; 58
          ( -101.74    22.90    -0.10     1.02)  ; 59
          ( -102.16    22.98    -0.10     1.02)  ; 60
          ( -102.25    23.07    -0.10     1.02)  ; 61
          ( -102.33    23.15    -0.10     1.02)  ; 62
          ( -102.50    23.24    -0.30     1.02)  ; 63
          ( -102.67    23.49    -0.30     1.02)  ; 64
          ( -102.84    23.58    -0.30     1.02)  ; 65
          ( -103.01    23.92    -0.30     1.02)  ; 66
          ( -103.18    24.09    -0.30     1.02)  ; 67
          ( -103.35    24.34    -0.30     1.02)  ; 68
          ( -103.61    24.60    -0.30     1.02)  ; 69
          ( -103.78    24.85    -0.50     1.02)  ; 70
          ( -103.86    25.02    -0.50     1.02)  ; 71
          ( -104.03    25.11    -0.50     1.02)  ; 72
          ( -104.63    25.53    -0.50     1.02)  ; 73
          ( -104.97    25.87    -0.50     1.02)  ; 74
          ( -105.05    25.96    -0.50     1.02)  ; 75
          ( -105.22    26.04    -0.50     1.02)  ; 76
          ( -105.48    26.13    -0.50     1.02)  ; 77
          ( -105.99    26.13    -0.70     1.02)  ; 78
          ( -106.07    26.21    -0.70     1.02)  ; 79
          ( -107.94    26.21    -0.80     1.02)  ; 80
          ( -108.20    26.38    -0.90     1.02)  ; 81
          ( -108.28    26.47    -0.90     1.02)  ; 82
          ( -108.45    26.55    -0.90     1.02)  ; 83
          ( -108.71    26.81    -0.90     1.02)  ; 84
          ( -109.05    27.15    -0.90     1.02)  ; 85
          ( -109.22    27.40    -0.90     1.02)  ; 86
          ( -109.39    27.49    -0.90     1.02)  ; 87
          ( -109.47    27.74    -0.90     1.02)  ; 88
          ( -109.56    27.83    -1.20     1.02)  ; 89
          ( -109.73    28.25    -1.20     1.02)  ; 90
          ( -109.90    28.51    -1.20     1.02)  ; 91
          ( -110.07    28.68    -1.20     1.02)  ; 92
          ( -110.15    28.76    -1.50     1.02)  ; 93
          ( -110.24    28.93    -1.50     1.02)  ; 94
          ( -110.24    29.02    -1.50     1.02)  ; 95
          ( -110.58    30.04    -1.50     1.19)  ; 96
          ( -110.75    30.30    -1.50     1.19)  ; 97
          ( -110.75    30.47    -1.50     1.19)  ; 98
          ( -110.83    30.64    -1.50     1.19)  ; 99
          ( -110.92    30.81    -1.60     1.19)  ; 100
          ( -111.00    30.98    -1.60     1.19)  ; 101
          ( -111.09    31.06    -1.60     1.19)  ; 102
          ( -111.26    31.23    -1.60     1.19)  ; 103
          ( -111.34    31.40    -1.60     1.19)  ; 104
          ( -111.51    31.57    -1.60     1.19)  ; 105
          ( -111.60    31.74    -1.60     1.19)  ; 106
          ( -111.77    31.83    -1.60     1.19)  ; 107
          ( -111.85    32.00    -2.00     1.19)  ; 108
          ( -112.11    32.17    -2.00     1.19)  ; 109
          ( -112.28    32.42    -2.00     1.19)  ; 110
          ( -112.45    32.59    -2.00     1.19)  ; 111
          ( -112.70    32.85    -2.00     1.19)  ; 112
          ( -112.96    32.93    -2.00     1.19)  ; 113
          ( -113.13    33.02    -2.50     1.19)  ; 114
          ( -113.30    33.10    -2.50     1.19)  ; 115
          ( -113.47    33.36    -2.50     1.19)  ; 116
          ( -113.64    33.44    -2.50     1.19)  ; 117
          ( -113.81    33.44    -2.50     1.19)  ; 118
          ( -113.89    33.53    -2.70     1.19)  ; 119
          ( -113.98    33.70    -2.70     1.19)  ; 120
          ( -114.15    33.95    -2.70     1.19)  ; 121
          ( -114.23    34.12    -2.70     1.19)  ; 122
          ( -114.23    34.21    -2.70     1.19)  ; 123
          ( -114.83    34.46    -3.80     1.19)  ; 124
          ( -115.00    34.72    -3.90     1.19)  ; 125
          ( -115.17    34.89    -3.90     1.19)  ; 126
          ( -115.34    35.14    -3.90     1.19)  ; 127
          ( -115.60    35.40    -3.90     1.19)  ; 128
          ( -115.94    35.65    -3.90     1.19)  ; 129
          ( -116.02    35.74    -3.90     1.19)  ; 130
          ( -116.11    35.91    -3.90     1.19)  ; 131
          ( -116.28    36.08    -4.00     1.19)  ; 132
          ( -116.45    36.08    -4.00     1.19)  ; 133
          ( -116.53    36.33    -4.00     1.19)  ; 134
          ( -116.70    36.42    -4.00     1.19)  ; 135
          ( -116.70    36.67    -4.00     1.19)  ; 136
          ( -116.79    36.84    -4.00     1.19)  ; 137
          ( -116.96    37.01    -4.10     1.19)  ; 138
          ( -117.04    37.10    -4.10     1.19)  ; 139
          ( -117.21    37.27    -4.10     1.19)  ; 140
          ( -117.38    37.44    -4.10     1.19)  ; 141
          ( -117.81    37.61    -4.10     1.19)  ; 142
          ( -117.98    37.69    -4.10     1.19)  ; 143
          ( -118.15    37.86    -4.30     1.19)  ; 144
          ( -118.40    38.03    -4.30     1.19)  ; 145
          ( -118.91    38.20    -4.30     1.19)  ; 146
          ( -119.17    38.37    -4.30     1.19)  ; 147
          ( -119.25    38.54    -4.30     1.19)  ; 148
          ( -119.34    38.71    -4.30     1.19)  ; 149
          ( -119.51    38.80    -4.30     1.19)  ; 150
          ( -119.59    38.88    -4.30     1.19)  ; 151
          ( -119.76    39.14    -4.40     1.19)  ; 152
          ( -120.02    39.31    -4.40     1.19)  ; 153
          ( -120.19    39.39    -4.40     1.19)  ; 154
          ( -120.27    39.56    -4.40     1.19)  ; 155
          ( -120.44    39.65    -4.40     1.19)  ; 156
          ( -120.87    39.99    -4.40     1.19)  ; 157
          ( -121.29    40.24    -4.40     1.19)  ; 158
          ( -121.38    40.41    -4.70     1.19)  ; 159
          ( -121.55    40.50    -4.70     1.19)  ; 160
          ( -121.63    40.67    -4.70     1.19)  ; 161
          ( -121.89    40.92    -4.70     1.19)  ; 162
          ( -121.97    41.01    -4.70     1.19)  ; 163
          ( -122.23    41.18    -4.70     1.19)  ; 164
          ( -122.40    41.43    -5.20     1.19)  ; 165
          ( -122.74    41.69    -5.20     1.19)  ; 166
          ( -122.99    41.69    -5.20     1.19)  ; 167
          ( -123.08    41.77    -5.20     1.19)  ; 168
          ( -123.16    41.86    -5.20     1.19)  ; 169
          ( -123.42    41.94    -5.20     1.19)  ; 170
          ( -123.50    42.03    -5.20     1.19)  ; 171
          ( -123.67    42.11    -5.80     1.19)  ; 172
          ( -123.76    42.28    -5.80     1.19)  ; 173
          ( -123.93    42.37    -5.80     1.19)  ; 174
          ( -124.10    42.45    -5.80     1.19)  ; 175
          ( -124.27    42.54    -5.80     1.19)  ; 176
          ( -124.35    42.71    -5.80     1.19)  ; 177
          ( -124.44    42.79    -6.40     1.19)  ; 178
          ( -124.61    42.96    -6.40     1.19)  ; 179
          ( -124.86    43.13    -6.40     1.19)  ; 180
          ( -125.03    43.30    -6.40     1.19)  ; 181
          ( -125.12    43.39    -6.40     1.19)  ; 182
          ( -125.20    43.47    -6.40     1.19)  ; 183
          ( -125.54    43.64    -6.40     1.19)  ; 184
          ( -125.71    43.73    -6.40     1.19)  ; 185
          ( -125.97    43.82    -6.40     1.19)  ; 186
          ( -127.58    43.82    -6.80     1.19)  ; 187
          ( -128.01    43.90    -6.80     1.19)  ; 188
          ( -128.35    44.16    -6.80     1.19)  ; 189
          ( -128.94    44.33    -6.80     1.19)  ; 190
          ( -129.37    44.50    -6.80     1.19)  ; 191
          ( -129.54    44.58    -7.80     1.19)  ; 192
          ( -129.80    44.92    -7.80     1.19)  ; 193
          ( -130.22    45.18    -7.80     1.19)  ; 194
          ( -130.48    45.60    -7.80     1.19)  ; 195
          ( -130.65    45.86    -7.80     1.19)  ; 196
          ( -130.82    45.94    -8.20     1.19)  ; 197
          ( -130.90    46.20    -8.20     1.19)  ; 198
          ( -130.99    46.45    -8.20     1.19)  ; 199
          ( -131.16    46.62    -8.20     1.19)  ; 200
          ( -131.24    46.79    -8.20     1.19)  ; 201
          ( -131.33    46.88    -8.20     1.19)  ; 202
          ( -131.41    47.05    -8.20     1.19)  ; 203
          ( -131.50    47.13    -8.50     1.19)  ; 204
          ( -131.58    47.30    -8.50     1.19)  ; 205
          ( -131.75    47.47    -8.50     1.19)  ; 206
          ( -131.92    47.56    -8.50     1.19)  ; 207
          ( -132.09    47.81    -8.50     1.19)  ; 208
          ( -132.35    48.07    -8.50     1.19)  ; 209
          ( -132.43    48.15    -8.90     1.19)  ; 210
          ( -132.60    48.32    -8.90     1.19)  ; 211
          ( -132.69    48.49    -8.90     1.19)  ; 212
          ( -132.77    48.66    -8.90     1.19)  ; 213
          ( -132.86    48.75    -8.90     1.19)  ; 214
          ( -132.94    48.92    -8.90     1.19)  ; 215
          ( -133.54    49.51    -9.30     1.19)  ; 216
          ( -133.88    49.68    -9.30     1.19)  ; 217
          ( -134.05    49.94    -9.30     1.19)  ; 218
          ( -134.30    50.02    -9.30     1.19)  ; 219
          ( -134.47    50.11    -9.30     1.19)  ; 220
          ( -134.56    50.19    -9.30     1.19)  ; 221
          ( -134.73    50.28    -9.30     1.19)  ; 222
          ( -134.73    50.45    -9.50     1.19)  ; 223
          ( -134.81    50.53    -9.50     1.19)  ; 224
          ( -135.56    51.14    -9.50     1.19)  ; 225
          ( -135.82    51.40    -9.50     1.19)  ; 226
          ( -135.99    51.65    -9.50     1.19)  ; 227
          ( -136.07    51.74    -9.50     1.19)  ; 228
          ( -136.24    51.82    -9.50     1.19)  ; 229
          ( -136.33    51.99    -9.50     1.19)  ; 230
          ( -136.58    52.33    -9.50     1.19)  ; 231
          ( -136.75    52.42    -9.50     1.19)  ; 232
          ( -136.84    52.59    -9.50     1.19)  ; 233
          ( -137.09    52.84    -9.50     1.19)  ; 234
          ( -137.18    53.01    -9.50     1.19)  ; 235
          ( -137.35    53.18    -9.50     1.19)  ; 236
          ( -137.60    53.44    -9.50     1.19)  ; 237
          ( -137.77    53.61    -9.50     1.19)  ; 238
          ( -138.03    53.78    -9.50     1.19)  ; 239
          ( -138.45    53.95    -9.50     1.19)  ; 240
          ( -138.62    54.03    -9.50     1.19)  ; 241
          ( -138.71    54.29    -9.50     1.19)  ; 242
          ( -139.05    54.54    -9.50     1.19)  ; 243
          ( -139.39    54.88    -9.50     1.19)  ; 244
          ( -139.47    54.97    -9.50     1.19)  ; 245
          ( -139.56    55.05    -9.50     1.19)  ; 246
          ( -139.64    55.14    -9.50     1.19)  ; 247
          ( -139.81    55.22    -9.50     1.19)  ; 248
          ( -140.07    55.56    -9.50     1.19)  ; 249
          ( -140.32    55.99    -9.50     1.19)  ; 250
          ( -140.58    56.24    -9.50     1.19)  ; 251
          ( -140.83    56.33    -9.50     1.19)  ; 252
          ( -140.92    56.58    -9.50     1.19)  ; 253
          ( -141.09    56.67    -9.50     1.19)  ; 254
          ( -141.26    56.92    -9.50     1.19)  ; 255
          ( -141.51    57.18    -9.50     1.19)  ; 256
          ( -141.77    57.43    -9.50     1.19)  ; 257
          ( -141.94    57.60    -9.50     1.19)  ; 258
          ( -142.02    57.77    -9.50     1.19)  ; 259
          ( -142.19    57.86    -9.50     1.11)  ; 260
          ( -142.45    58.03    -9.50     1.11)  ; 261
          ( -142.53    58.20    -9.50     1.11)  ; 262
          ( -143.13    58.80    -9.50     1.11)  ; 263
          ( -143.38    58.97    -9.50     1.11)  ; 264
          ( -143.55    59.22    -9.50     1.11)  ; 265
          ( -143.64    59.39    -9.50     1.11)  ; 266
          ( -143.89    59.48    -9.50     1.11)  ; 267
          ( -144.06    59.65    -9.50     1.11)  ; 268
          ( -144.23    59.73    -9.50     1.11)  ; 269
          ( -144.32    59.82    -9.50     1.11)  ; 270
          ( -144.40    59.99    -9.50     1.11)  ; 271
          ( -144.66    60.24    -9.50     1.11)  ; 272
          ( -144.91    60.67    -9.50     1.11)  ; 273
          ( -145.08    60.92    -9.50     1.11)  ; 274
          ( -145.17    61.09    -9.50     1.11)  ; 275
          ( -145.17    61.26    -9.50     1.11)  ; 276
          ( -145.42    61.52    -9.50     1.11)  ; 277
          ( -145.51    61.69    -9.50     1.02)  ; 278
          ( -145.68    61.86    -9.50     1.02)  ; 279
          ( -145.85    62.11    -9.50     1.02)  ; 280
          ( -146.10    62.37    -9.50     1.02)  ; 281
          ( -146.27    62.62    -9.50     1.02)  ; 282
          ( -146.44    62.88    -9.50     1.02)  ; 283
          ( -146.70    63.22    -9.50     1.02)  ; 284
          ( -146.87    63.39    -9.50     1.02)  ; 285
          ( -146.95    63.56    -9.50     1.02)  ; 286
          ( -147.38    64.41    -9.50     1.02)  ; 287
          ( -147.38    64.58    -9.50     1.02)  ; 288
          ( -147.55    64.66    -9.80     1.02)  ; 289
          ( -147.55    64.92    -9.80     1.02)  ; 290
          ( -147.63    65.17    -9.80     1.02)  ; 291
          ( -147.72    65.43    -9.80     1.02)  ; 292
          ( -147.80    65.68    -9.80     1.02)  ; 293
          ( -147.80    66.02   -10.00     1.02)  ; 294
          ( -147.89    66.11   -10.00     1.02)  ; 295
          ( -147.89    66.45   -10.00     1.02)  ; 296
          ( -147.97    66.79   -10.00     1.02)  ; 297
          ( -148.14    67.04   -10.00     1.02)  ; 298
          ( -148.31    67.55   -10.00     1.02)  ; 299
          ( -148.48    67.89   -10.00     1.02)  ; 300
          ( -148.74    68.57   -10.10     1.02)  ; 301
          ( -148.91    68.83   -10.10     1.02)  ; 302
          ( -149.08    69.08   -10.10     1.02)  ; 303
          ( -149.25    69.25   -10.10     0.94)  ; 304
          ( -149.42    69.51   -10.10     0.94)  ; 305
          ( -149.50    69.59   -10.10     0.94)  ; 306
          ( -149.67    69.59   -10.10     0.85)  ; 307
          ( -149.76    69.68   -10.10     0.85)  ; 308
          ( -149.84    69.76   -10.10     0.85)  ; 309
          ( -150.01    69.93   -10.10     0.85)  ; 310
          ( -150.19    70.10   -10.10     0.85)  ; 311
          ( -150.70    70.53   -10.10     0.85)  ; 312
          ( -150.95    70.87   -10.10     0.85)  ; 313
          ( -151.12    71.04   -10.10     0.85)  ; 314
          ( -151.29    71.12   -10.10     0.85)  ; 315
          ( -151.38    71.21   -10.10     0.85)  ; 316
          ( -151.46    71.29   -10.10     0.85)  ; 317
          ( -151.55    71.46   -10.10     0.85)  ; 318
          ( -151.72    71.46   -10.10     0.85)  ; 319
          ( -151.80    71.55   -10.10     0.85)  ; 320
          ( -151.97    71.63   -10.10     0.85)  ; 321
          ( -152.06    71.80   -10.10     0.85)  ; 322
          ( -152.31    71.97   -10.60     0.85)  ; 323
