TIme (s)	Voltage (V)
5.93840000000000e-01	-6.83698000000000e-02
5.93850000000000e-01	-6.83760000000000e-02
5.93860000000000e-01	-6.83820999999999e-02
5.93870000000000e-01	-6.83883000000000e-02
5.93880000000000e-01	-6.83944000000000e-02
5.93890000000000e-01	-6.84006000000000e-02
5.93900000000000e-01	-6.84067000000000e-02
5.93910000000000e-01	-6.84129000000000e-02
5.93920000000000e-01	-6.84190000000000e-02
5.93930000000000e-01	-6.84252000000000e-02
5.93940000000000e-01	-6.84312999999999e-02
5.93950000000000e-01	-6.84374000000000e-02
5.93960000000000e-01	-6.84436000000000e-02
5.93970000000000e-01	-6.84497000000000e-02
5.93980000000000e-01	-6.84559000000000e-02
5.93990000000000e-01	-6.84620000000000e-02
5.94000000000000e-01	-6.84681000000000e-02
5.94010000000000e-01	-6.84743000000000e-02
5.94020000000000e-01	-6.84804000000000e-02
5.94030000000000e-01	-6.84865000000000e-02
5.94040000000000e-01	-6.84927000000000e-02
5.94050000000000e-01	-6.84988000000000e-02
5.94060000000000e-01	-6.85049000000000e-02
5.94070000000000e-01	-6.85109999999999e-02
5.94080000000000e-01	-6.85172000000000e-02
5.94090000000000e-01	-6.85233000000000e-02
5.94100000000000e-01	-6.85293999999999e-02
5.94110000000000e-01	-6.85355000000000e-02
5.94120000000000e-01	-6.85417000000000e-02
5.94130000000000e-01	-6.85478000000000e-02
5.94140000000000e-01	-6.85539000000000e-02
5.94150000000000e-01	-6.85600000000000e-02
5.94160000000000e-01	-6.85661000000000e-02
5.94170000000000e-01	-6.85722000000000e-02
5.94180000000000e-01	-6.85784000000000e-02
5.94190000000000e-01	-6.85845000000000e-02
5.94200000000000e-01	-6.85905999999999e-02
5.94210000000000e-01	-6.85967000000000e-02
5.94220000000000e-01	-6.86028000000000e-02
5.94230000000000e-01	-6.86089000000000e-02
5.94240000000000e-01	-6.86150000000000e-02
5.94250000000000e-01	-6.86210999999999e-02
5.94260000000000e-01	-6.86272000000000e-02
5.94270000000000e-01	-6.86333000000000e-02
5.94280000000000e-01	-6.86393999999999e-02
5.94290000000000e-01	-6.86455000000000e-02
5.94300000000000e-01	-6.86516000000000e-02
5.94310000000000e-01	-6.86577000000000e-02
5.94320000000000e-01	-6.86638000000000e-02
5.94330000000000e-01	-6.86699000000000e-02
5.94340000000000e-01	-6.86760000000000e-02
5.94350000000000e-01	-6.86821000000000e-02
5.94360000000000e-01	-6.86881999999999e-02
5.94370000000000e-01	-6.86943000000000e-02
5.94380000000000e-01	-6.87003000000000e-02
5.94390000000000e-01	-6.87064000000000e-02
5.94400000000000e-01	-6.87125000000000e-02
5.94410000000000e-01	-6.87185999999999e-02
5.94420000000000e-01	-6.87247000000000e-02
5.94430000000000e-01	-6.87307000000000e-02
5.94440000000000e-01	-6.87368000000000e-02
5.94450000000000e-01	-6.87429000000000e-02
5.94460000000000e-01	-6.87489999999999e-02
5.94470000000000e-01	-6.87551000000000e-02
5.94480000000000e-01	-6.87611000000000e-02
5.94490000000000e-01	-6.87672000000000e-02
5.94500000000000e-01	-6.87733000000000e-02
5.94510000000000e-01	-6.87793000000000e-02
5.94520000000000e-01	-6.87854000000000e-02
5.94530000000000e-01	-6.87914999999999e-02
5.94540000000000e-01	-6.87975000000000e-02
5.94550000000000e-01	-6.88036000000000e-02
5.94560000000000e-01	-6.88097000000000e-02
5.94570000000000e-01	-6.88157000000000e-02
5.94580000000000e-01	-6.88217999999999e-02
5.94590000000000e-01	-6.88278000000000e-02
5.94600000000000e-01	-6.88339000000000e-02
5.94610000000000e-01	-6.88399000000000e-02
5.94620000000000e-01	-6.88460000000000e-02
5.94630000000000e-01	-6.88520999999999e-02
5.94640000000000e-01	-6.88580999999999e-02
5.94650000000000e-01	-6.88642000000000e-02
5.94660000000000e-01	-6.88702000000000e-02
5.94670000000000e-01	-6.88762000000000e-02
5.94680000000000e-01	-6.88823000000000e-02
5.94690000000000e-01	-6.88883000000000e-02
5.94700000000000e-01	-6.88944000000000e-02
5.94710000000000e-01	-6.89004000000000e-02
5.94720000000000e-01	-6.89065000000000e-02
5.94730000000000e-01	-6.89124999999999e-02
5.94740000000000e-01	-6.89185000000000e-02
5.94750000000000e-01	-6.89246000000000e-02
5.94760000000000e-01	-6.89306000000000e-02
5.94770000000000e-01	-6.89366000000000e-02
5.94780000000000e-01	-6.89427000000000e-02
5.94790000000000e-01	-6.89487000000000e-02
5.94800000000000e-01	-6.89547000000000e-02
5.94810000000000e-01	-6.89607000000000e-02
5.94820000000000e-01	-6.89668000000000e-02
5.94830000000000e-01	-6.89728000000000e-02
5.94840000000000e-01	-6.89788000000000e-02
5.94850000000000e-01	-6.89848000000000e-02
5.94860000000000e-01	-6.89909000000000e-02
5.94870000000000e-01	-6.89969000000000e-02
5.94880000000000e-01	-6.90029000000000e-02
5.94890000000000e-01	-6.90089000000000e-02
5.94900000000000e-01	-6.90148999999999e-02
5.94910000000000e-01	-6.90209000000000e-02
5.94920000000000e-01	-6.90270000000000e-02
5.94930000000000e-01	-6.90330000000000e-02
5.94940000000000e-01	-6.90390000000000e-02
5.94950000000000e-01	-6.90450000000000e-02
5.94960000000000e-01	-6.90510000000000e-02
5.94970000000000e-01	-6.90570000000000e-02
5.94980000000000e-01	-6.90630000000000e-02
5.94990000000000e-01	-6.90690000000000e-02
5.95000000000000e-01	-6.90750000000000e-02
5.95010000000000e-01	-6.90810000000000e-02
5.95020000000000e-01	-6.90870000000000e-02
5.95030000000000e-01	-6.90930000000000e-02
5.95040000000000e-01	-6.90990000000000e-02
5.95050000000000e-01	-6.91050000000000e-02
5.95060000000000e-01	-6.91110000000000e-02
5.95070000000000e-01	-6.91170000000000e-02
5.95080000000000e-01	-6.91229000000000e-02
5.95090000000000e-01	-6.91289000000000e-02
5.95100000000000e-01	-6.91349000000000e-02
5.95110000000000e-01	-6.91409000000000e-02
5.95120000000000e-01	-6.91469000000000e-02
5.95130000000000e-01	-6.91529000000000e-02
5.95140000000000e-01	-6.91589000000000e-02
5.95150000000000e-01	-6.91648000000000e-02
5.95160000000000e-01	-6.91708000000000e-02
5.95170000000000e-01	-6.91768000000000e-02
5.95180000000000e-01	-6.91828000000000e-02
5.95190000000000e-01	-6.91887000000000e-02
5.95200000000000e-01	-6.91947000000000e-02
5.95210000000000e-01	-6.92006999999999e-02
5.95220000000000e-01	-6.92066000000000e-02
5.95230000000000e-01	-6.92126000000000e-02
5.95240000000000e-01	-6.92185999999999e-02
5.95250000000000e-01	-6.92245000000000e-02
5.95260000000000e-01	-6.92305000000000e-02
5.95270000000000e-01	-6.92365000000000e-02
5.95280000000000e-01	-6.92424000000000e-02
5.95290000000000e-01	-6.92484000000000e-02
5.95300000000000e-01	-6.92543000000000e-02
5.95310000000000e-01	-6.92603000000000e-02
5.95320000000000e-01	-6.92663000000000e-02
5.95330000000000e-01	-6.92722000000000e-02
5.95340000000000e-01	-6.92782000000000e-02
5.95350000000000e-01	-6.92840999999999e-02
5.95360000000000e-01	-6.92901000000000e-02
5.95370000000000e-01	-6.92960000000000e-02
5.95380000000000e-01	-6.93019000000000e-02
5.95390000000000e-01	-6.93079000000000e-02
5.95400000000000e-01	-6.93138000000000e-02
5.95410000000000e-01	-6.93198000000000e-02
5.95420000000000e-01	-6.93256999999999e-02
5.95430000000000e-01	-6.93317000000000e-02
5.95440000000000e-01	-6.93376000000000e-02
5.95450000000000e-01	-6.93435000000000e-02
5.95460000000000e-01	-6.93495000000000e-02
5.95470000000000e-01	-6.93554000000000e-02
5.95480000000000e-01	-6.93613000000000e-02
5.95490000000000e-01	-6.93673000000000e-02
5.95500000000000e-01	-6.93732000000000e-02
5.95510000000000e-01	-6.93790999999999e-02
5.95520000000000e-01	-6.93850000000000e-02
5.95530000000000e-01	-6.93910000000000e-02
5.95540000000000e-01	-6.93969000000000e-02
5.95550000000000e-01	-6.94028000000000e-02
5.95560000000000e-01	-6.94086999999999e-02
5.95570000000000e-01	-6.94146000000000e-02
5.95580000000000e-01	-6.94205999999999e-02
5.95590000000000e-01	-6.94265000000000e-02
5.95600000000000e-01	-6.94324000000000e-02
5.95610000000000e-01	-6.94383000000000e-02
5.95620000000000e-01	-6.94442000000000e-02
5.95630000000000e-01	-6.94501000000000e-02
5.95640000000000e-01	-6.94560000000000e-02
5.95650000000000e-01	-6.94619000000000e-02
5.95660000000000e-01	-6.94678000000000e-02
5.95670000000000e-01	-6.94736999999999e-02
5.95680000000000e-01	-6.94796000000000e-02
5.95690000000000e-01	-6.94855000000000e-02
5.95700000000000e-01	-6.94914000000000e-02
5.95710000000000e-01	-6.94973000000000e-02
5.95720000000000e-01	-6.95032000000000e-02
5.95730000000000e-01	-6.95091000000000e-02
5.95740000000000e-01	-6.95150000000000e-02
5.95750000000000e-01	-6.95209000000000e-02
5.95760000000000e-01	-6.95267999999999e-02
5.95770000000000e-01	-6.95327000000000e-02
5.95780000000000e-01	-6.95386000000000e-02
5.95790000000000e-01	-6.95444000000000e-02
5.95800000000000e-01	-6.95503000000000e-02
5.95810000000000e-01	-6.95562000000000e-02
5.95820000000000e-01	-6.95621000000000e-02
5.95830000000000e-01	-6.95679999999999e-02
5.95840000000000e-01	-6.95738000000000e-02
5.95850000000000e-01	-6.95797000000000e-02
5.95860000000000e-01	-6.95856000000000e-02
5.95870000000000e-01	-6.95915000000000e-02
5.95880000000000e-01	-6.95973000000000e-02
5.95890000000000e-01	-6.96032000000000e-02
5.95900000000000e-01	-6.96091000000000e-02
5.95910000000000e-01	-6.96149000000000e-02
5.95920000000000e-01	-6.96208000000000e-02
5.95930000000000e-01	-6.96267000000000e-02
5.95940000000000e-01	-6.96324999999999e-02
5.95950000000000e-01	-6.96384000000000e-02
5.95960000000000e-01	-6.96441999999999e-02
5.95970000000000e-01	-6.96501000000000e-02
5.95980000000000e-01	-6.96560000000000e-02
5.95990000000000e-01	-6.96618000000000e-02
5.96000000000000e-01	-6.96677000000000e-02
5.96010000000000e-01	-6.96735000000000e-02
5.96020000000000e-01	-6.96794000000000e-02
5.96030000000000e-01	-6.96851999999999e-02
5.96040000000000e-01	-6.96910000000000e-02
5.96050000000000e-01	-6.96969000000000e-02
5.96060000000000e-01	-6.97027000000000e-02
5.96070000000000e-01	-6.97086000000000e-02
5.96080000000000e-01	-6.97144000000000e-02
5.96090000000000e-01	-6.97202000000000e-02
5.96100000000000e-01	-6.97261000000000e-02
5.96110000000000e-01	-6.97319000000000e-02
5.96120000000000e-01	-6.97377000000000e-02
5.96130000000000e-01	-6.97436000000000e-02
5.96140000000000e-01	-6.97493999999999e-02
5.96150000000000e-01	-6.97552000000000e-02
5.96160000000000e-01	-6.97611000000000e-02
5.96170000000000e-01	-6.97669000000000e-02
5.96180000000000e-01	-6.97727000000000e-02
5.96190000000000e-01	-6.97785000000000e-02
5.96200000000000e-01	-6.97844000000000e-02
5.96210000000000e-01	-6.97902000000000e-02
5.96220000000000e-01	-6.97960000000000e-02
5.96230000000000e-01	-6.98018000000000e-02
5.96240000000000e-01	-6.98076000000000e-02
5.96250000000000e-01	-6.98134000000000e-02
5.96260000000000e-01	-6.98192000000000e-02
5.96270000000000e-01	-6.98251000000000e-02
5.96280000000000e-01	-6.98309000000000e-02
5.96290000000000e-01	-6.98366999999999e-02
5.96300000000000e-01	-6.98425000000000e-02
5.96310000000000e-01	-6.98482999999999e-02
5.96320000000000e-01	-6.98541000000000e-02
5.96330000000000e-01	-6.98598999999999e-02
5.96340000000000e-01	-6.98657000000000e-02
5.96350000000000e-01	-6.98714999999999e-02
5.96360000000000e-01	-6.98773000000000e-02
5.96370000000000e-01	-6.98829999999999e-02
5.96380000000000e-01	-6.98888000000000e-02
5.96390000000000e-01	-6.98946000000000e-02
5.96400000000000e-01	-6.99004000000000e-02
5.96410000000000e-01	-6.99062000000000e-02
5.96420000000000e-01	-6.99120000000000e-02
5.96430000000000e-01	-6.99178000000000e-02
5.96440000000000e-01	-6.99235999999999e-02
5.96450000000000e-01	-6.99293000000000e-02
5.96460000000000e-01	-6.99351000000000e-02
5.96470000000000e-01	-6.99409000000000e-02
5.96480000000000e-01	-6.99467000000000e-02
5.96490000000000e-01	-6.99524000000000e-02
5.96500000000000e-01	-6.99582000000000e-02
5.96510000000000e-01	-6.99640000000000e-02
5.96520000000000e-01	-6.99697000000000e-02
5.96530000000000e-01	-6.99755000000000e-02
5.96540000000000e-01	-6.99813000000000e-02
5.96550000000000e-01	-6.99870000000000e-02
5.96560000000000e-01	-6.99928000000000e-02
5.96570000000000e-01	-6.99986000000000e-02
5.96580000000000e-01	-7.00042999999999e-02
5.96590000000000e-01	-7.00101000000000e-02
5.96600000000000e-01	-7.00158000000000e-02
5.96610000000000e-01	-7.00216000000000e-02
5.96620000000000e-01	-7.00273000000000e-02
5.96630000000000e-01	-7.00331000000000e-02
5.96640000000000e-01	-7.00388000000000e-02
5.96650000000000e-01	-7.00446000000000e-02
5.96660000000000e-01	-7.00503000000000e-02
5.96670000000000e-01	-7.00561000000000e-02
5.96680000000000e-01	-7.00618000000000e-02
5.96690000000000e-01	-7.00676000000000e-02
5.96700000000000e-01	-7.00733000000000e-02
5.96710000000000e-01	-7.00789999999999e-02
5.96720000000000e-01	-7.00848000000000e-02
5.96730000000000e-01	-7.00905000000000e-02
5.96740000000000e-01	-7.00962000000000e-02
5.96750000000000e-01	-7.01020000000000e-02
5.96760000000000e-01	-7.01077000000000e-02
5.96770000000000e-01	-7.01134000000000e-02
5.96780000000000e-01	-7.01191000000000e-02
5.96790000000000e-01	-7.01248999999999e-02
5.96800000000000e-01	-7.01306000000000e-02
5.96810000000000e-01	-7.01363000000000e-02
5.96820000000000e-01	-7.01420000000000e-02
5.96830000000000e-01	-7.01478000000000e-02
5.96840000000000e-01	-7.01535000000000e-02
5.96850000000000e-01	-7.01591999999999e-02
5.96860000000000e-01	-7.01649000000000e-02
5.96870000000000e-01	-7.01705999999999e-02
5.96880000000000e-01	-7.01763000000000e-02
5.96890000000000e-01	-7.01820000000000e-02
5.96900000000000e-01	-7.01877000000000e-02
5.96910000000000e-01	-7.01933999999999e-02
5.96920000000000e-01	-7.01991000000000e-02
5.96930000000000e-01	-7.02048000000000e-02
5.96940000000000e-01	-7.02105000000000e-02
5.96950000000000e-01	-7.02162000000000e-02
5.96960000000000e-01	-7.02219000000000e-02
5.96970000000000e-01	-7.02275999999999e-02
5.96980000000000e-01	-7.02333000000000e-02
5.96990000000000e-01	-7.02390000000000e-02
5.97000000000000e-01	-7.02447000000000e-02
5.97010000000000e-01	-7.02503999999999e-02
5.97020000000000e-01	-7.02561000000000e-02
5.97030000000000e-01	-7.02617999999999e-02
5.97040000000000e-01	-7.02674000000000e-02
5.97050000000000e-01	-7.02730999999999e-02
5.97060000000000e-01	-7.02788000000000e-02
5.97070000000000e-01	-7.02844999999999e-02
5.97080000000000e-01	-7.02902000000000e-02
5.97090000000000e-01	-7.02957999999999e-02
5.97100000000000e-01	-7.03015000000000e-02
5.97110000000000e-01	-7.03071999999999e-02
5.97120000000000e-01	-7.03128000000000e-02
5.97130000000000e-01	-7.03185000000000e-02
5.97140000000000e-01	-7.03242000000000e-02
5.97150000000000e-01	-7.03298000000000e-02
5.97160000000000e-01	-7.03355000000000e-02
5.97170000000000e-01	-7.03412000000000e-02
5.97180000000000e-01	-7.03468000000000e-02
5.97190000000000e-01	-7.03525000000000e-02
5.97200000000000e-01	-7.03581000000000e-02
5.97210000000000e-01	-7.03637999999999e-02
5.97220000000000e-01	-7.03694000000000e-02
5.97230000000000e-01	-7.03751000000000e-02
5.97240000000000e-01	-7.03807000000000e-02
5.97250000000000e-01	-7.03863999999999e-02
5.97260000000000e-01	-7.03920000000000e-02
5.97270000000000e-01	-7.03977000000000e-02
5.97280000000000e-01	-7.04033000000000e-02
5.97290000000000e-01	-7.04090000000000e-02
5.97300000000000e-01	-7.04146000000000e-02
5.97310000000000e-01	-7.04201999999999e-02
5.97320000000000e-01	-7.04259000000000e-02
5.97330000000000e-01	-7.04315000000000e-02
5.97340000000000e-01	-7.04371000000000e-02
5.97350000000000e-01	-7.04428000000000e-02
5.97360000000000e-01	-7.04484000000000e-02
5.97370000000000e-01	-7.04539999999999e-02
5.97380000000000e-01	-7.04596000000000e-02
5.97390000000000e-01	-7.04653000000000e-02
5.97400000000000e-01	-7.04709000000000e-02
5.97410000000000e-01	-7.04765000000000e-02
5.97420000000000e-01	-7.04821000000000e-02
5.97430000000000e-01	-7.04877000000000e-02
5.97440000000000e-01	-7.04934000000000e-02
5.97450000000000e-01	-7.04990000000000e-02
5.97460000000000e-01	-7.05045999999999e-02
5.97470000000000e-01	-7.05102000000000e-02
5.97480000000000e-01	-7.05157999999999e-02
5.97490000000000e-01	-7.05214000000000e-02
5.97500000000000e-01	-7.05270000000000e-02
5.97510000000000e-01	-7.05326000000000e-02
5.97520000000000e-01	-7.05382000000000e-02
5.97530000000000e-01	-7.05438000000000e-02
5.97540000000000e-01	-7.05494000000000e-02
5.97550000000000e-01	-7.05550000000000e-02
5.97560000000000e-01	-7.05605999999999e-02
5.97570000000000e-01	-7.05662000000000e-02
5.97580000000000e-01	-7.05717999999999e-02
5.97590000000000e-01	-7.05774000000000e-02
5.97600000000000e-01	-7.05830000000000e-02
5.97610000000000e-01	-7.05886000000000e-02
5.97620000000000e-01	-7.05941000000000e-02
5.97630000000000e-01	-7.05997000000000e-02
5.97640000000000e-01	-7.06053000000000e-02
5.97650000000000e-01	-7.06109000000000e-02
5.97660000000000e-01	-7.06165000000000e-02
5.97670000000000e-01	-7.06219999999999e-02
5.97680000000000e-01	-7.06276000000000e-02
5.97690000000000e-01	-7.06332000000000e-02
5.97700000000000e-01	-7.06387000000000e-02
5.97710000000000e-01	-7.06443000000000e-02
5.97720000000000e-01	-7.06499000000000e-02
5.97730000000000e-01	-7.06554000000000e-02
5.97740000000000e-01	-7.06610000000000e-02
5.97750000000000e-01	-7.06666000000000e-02
5.97760000000000e-01	-7.06721000000000e-02
5.97770000000000e-01	-7.06777000000000e-02
5.97780000000000e-01	-7.06832000000000e-02
5.97790000000000e-01	-7.06888000000000e-02
5.97800000000000e-01	-7.06944000000000e-02
5.97810000000000e-01	-7.06999000000000e-02
5.97820000000000e-01	-7.07055000000000e-02
5.97830000000000e-01	-7.07110000000000e-02
5.97840000000000e-01	-7.07164999999999e-02
5.97850000000000e-01	-7.07221000000000e-02
5.97860000000000e-01	-7.07275999999999e-02
5.97870000000000e-01	-7.07332000000000e-02
5.97880000000000e-01	-7.07386999999999e-02
5.97890000000000e-01	-7.07442000000000e-02
5.97900000000000e-01	-7.07497999999999e-02
5.97910000000000e-01	-7.07553000000000e-02
5.97920000000000e-01	-7.07608000000000e-02
5.97930000000000e-01	-7.07664000000000e-02
5.97940000000000e-01	-7.07719000000000e-02
5.97950000000000e-01	-7.07773999999999e-02
5.97960000000000e-01	-7.07829000000000e-02
5.97970000000000e-01	-7.07884999999999e-02
5.97980000000000e-01	-7.07940000000000e-02
5.97990000000000e-01	-7.07994999999999e-02
5.98000000000000e-01	-7.08050000000000e-02
5.98010000000000e-01	-7.08105000000000e-02
5.98020000000000e-01	-7.08161000000000e-02
5.98030000000000e-01	-7.08216000000000e-02
5.98040000000000e-01	-7.08271000000000e-02
5.98050000000000e-01	-7.08326000000000e-02
5.98060000000000e-01	-7.08381000000000e-02
5.98070000000000e-01	-7.08436000000000e-02
5.98080000000000e-01	-7.08491000000000e-02
5.98090000000000e-01	-7.08546000000000e-02
5.98100000000000e-01	-7.08601000000000e-02
5.98110000000000e-01	-7.08656000000000e-02
5.98120000000000e-01	-7.08711000000000e-02
5.98130000000000e-01	-7.08766000000000e-02
5.98140000000000e-01	-7.08820999999999e-02
5.98150000000000e-01	-7.08876000000000e-02
5.98160000000000e-01	-7.08931000000000e-02
5.98170000000000e-01	-7.08984999999999e-02
5.98180000000000e-01	-7.09040000000000e-02
5.98190000000000e-01	-7.09094999999999e-02
5.98200000000000e-01	-7.09150000000000e-02
5.98210000000000e-01	-7.09205000000000e-02
5.98220000000000e-01	-7.09259000000000e-02
5.98230000000000e-01	-7.09314000000000e-02
5.98240000000000e-01	-7.09369000000000e-02
5.98250000000000e-01	-7.09424000000000e-02
5.98260000000000e-01	-7.09477999999999e-02
5.98270000000000e-01	-7.09533000000000e-02
5.98280000000000e-01	-7.09587999999999e-02
5.98290000000000e-01	-7.09642000000000e-02
5.98300000000000e-01	-7.09697000000000e-02
5.98310000000000e-01	-7.09752000000000e-02
5.98320000000000e-01	-7.09805999999999e-02
5.98330000000000e-01	-7.09861000000000e-02
5.98340000000000e-01	-7.09915000000000e-02
5.98350000000000e-01	-7.09969999999999e-02
5.98360000000000e-01	-7.10024000000000e-02
5.98370000000000e-01	-7.10079000000000e-02
5.98380000000000e-01	-7.10133000000000e-02
5.98390000000000e-01	-7.10188000000000e-02
5.98400000000000e-01	-7.10242000000000e-02
5.98410000000000e-01	-7.10297000000000e-02
5.98420000000000e-01	-7.10350999999999e-02
5.98430000000000e-01	-7.10406000000000e-02
5.98440000000000e-01	-7.10460000000000e-02
5.98450000000000e-01	-7.10514000000000e-02
5.98460000000000e-01	-7.10569000000000e-02
5.98470000000000e-01	-7.10623000000000e-02
5.98480000000000e-01	-7.10677000000000e-02
5.98490000000000e-01	-7.10731000000000e-02
5.98500000000000e-01	-7.10786000000000e-02
5.98510000000000e-01	-7.10840000000000e-02
5.98520000000000e-01	-7.10894000000000e-02
5.98530000000000e-01	-7.10948000000000e-02
5.98540000000000e-01	-7.11003000000000e-02
5.98550000000000e-01	-7.11057000000000e-02
5.98560000000000e-01	-7.11111000000000e-02
5.98570000000000e-01	-7.11165000000000e-02
5.98580000000000e-01	-7.11218999999999e-02
5.98590000000000e-01	-7.11273000000000e-02
5.98600000000000e-01	-7.11327000000000e-02
5.98610000000000e-01	-7.11381000000000e-02
5.98620000000000e-01	-7.11435000000000e-02
5.98630000000000e-01	-7.11489000000000e-02
5.98640000000000e-01	-7.11544000000000e-02
5.98650000000000e-01	-7.11598000000000e-02
5.98660000000000e-01	-7.11651000000000e-02
5.98670000000000e-01	-7.11705000000000e-02
5.98680000000000e-01	-7.11759000000000e-02
5.98690000000000e-01	-7.11812999999999e-02
5.98700000000000e-01	-7.11867000000000e-02
5.98710000000000e-01	-7.11921000000000e-02
5.98720000000000e-01	-7.11975000000000e-02
5.98730000000000e-01	-7.12029000000000e-02
5.98740000000000e-01	-7.12082999999999e-02
5.98750000000000e-01	-7.12136000000000e-02
5.98760000000000e-01	-7.12189999999999e-02
5.98770000000000e-01	-7.12244000000000e-02
5.98780000000000e-01	-7.12298000000000e-02
5.98790000000000e-01	-7.12351000000000e-02
5.98800000000000e-01	-7.12405000000000e-02
5.98810000000000e-01	-7.12459000000000e-02
5.98820000000000e-01	-7.12513000000000e-02
5.98830000000000e-01	-7.12566000000000e-02
5.98840000000000e-01	-7.12620000000000e-02
5.98850000000000e-01	-7.12673000000000e-02
5.98860000000000e-01	-7.12727000000000e-02
5.98870000000000e-01	-7.12781000000000e-02
5.98880000000000e-01	-7.12834000000000e-02
5.98890000000000e-01	-7.12887999999999e-02
5.98900000000000e-01	-7.12941000000000e-02
5.98910000000000e-01	-7.12994999999999e-02
5.98920000000000e-01	-7.13048000000000e-02
5.98930000000000e-01	-7.13101999999999e-02
5.98940000000000e-01	-7.13154999999999e-02
5.98950000000000e-01	-7.13209000000000e-02
5.98960000000000e-01	-7.13262000000000e-02
5.98970000000000e-01	-7.13316000000000e-02
5.98980000000000e-01	-7.13369000000000e-02
5.98990000000000e-01	-7.13422000000000e-02
5.99000000000000e-01	-7.13476000000000e-02
5.99010000000000e-01	-7.13529000000000e-02
5.99020000000000e-01	-7.13582000000000e-02
5.99030000000000e-01	-7.13635000000000e-02
5.99040000000000e-01	-7.13689000000000e-02
5.99050000000000e-01	-7.13742000000000e-02
5.99060000000000e-01	-7.13794999999999e-02
5.99070000000000e-01	-7.13848000000000e-02
5.99080000000000e-01	-7.13901999999999e-02
5.99090000000000e-01	-7.13955000000000e-02
5.99100000000000e-01	-7.14008000000000e-02
5.99110000000000e-01	-7.14060999999999e-02
5.99120000000000e-01	-7.14114000000000e-02
5.99130000000000e-01	-7.14167000000000e-02
5.99140000000000e-01	-7.14221000000000e-02
5.99150000000000e-01	-7.14274000000000e-02
5.99160000000000e-01	-7.14326999999999e-02
5.99170000000000e-01	-7.14380000000000e-02
5.99180000000000e-01	-7.14432999999999e-02
5.99190000000000e-01	-7.14486000000000e-02
5.99200000000000e-01	-7.14539000000000e-02
5.99210000000000e-01	-7.14591999999999e-02
5.99220000000000e-01	-7.14644000000000e-02
5.99230000000000e-01	-7.14697000000000e-02
5.99240000000000e-01	-7.14750000000000e-02
5.99250000000000e-01	-7.14803000000000e-02
5.99260000000000e-01	-7.14856000000000e-02
5.99270000000000e-01	-7.14909000000000e-02
5.99280000000000e-01	-7.14962000000000e-02
5.99290000000000e-01	-7.15014000000000e-02
5.99300000000000e-01	-7.15067000000000e-02
5.99310000000000e-01	-7.15120000000000e-02
5.99320000000000e-01	-7.15173000000000e-02
5.99330000000000e-01	-7.15226000000000e-02
5.99340000000000e-01	-7.15278000000000e-02
5.99350000000000e-01	-7.15331000000000e-02
5.99360000000000e-01	-7.15383999999999e-02
5.99370000000000e-01	-7.15436000000000e-02
5.99380000000000e-01	-7.15489000000000e-02
5.99390000000000e-01	-7.15541999999999e-02
5.99400000000000e-01	-7.15594000000000e-02
5.99410000000000e-01	-7.15647000000000e-02
5.99420000000000e-01	-7.15699000000000e-02
5.99430000000000e-01	-7.15751999999999e-02
5.99440000000000e-01	-7.15803999999999e-02
5.99450000000000e-01	-7.15857000000000e-02
5.99460000000000e-01	-7.15909000000000e-02
5.99470000000000e-01	-7.15962000000000e-02
5.99480000000000e-01	-7.16014000000000e-02
5.99490000000000e-01	-7.16067000000000e-02
5.99500000000000e-01	-7.16119000000000e-02
5.99510000000000e-01	-7.16170999999999e-02
5.99520000000000e-01	-7.16223999999999e-02
5.99530000000000e-01	-7.16276000000000e-02
5.99540000000000e-01	-7.16329000000000e-02
5.99550000000000e-01	-7.16381000000000e-02
5.99560000000000e-01	-7.16433000000000e-02
5.99570000000000e-01	-7.16484999999999e-02
5.99580000000000e-01	-7.16538000000000e-02
5.99590000000000e-01	-7.16590000000000e-02
5.99600000000000e-01	-7.16642000000000e-02
5.99610000000000e-01	-7.16694000000000e-02
5.99620000000000e-01	-7.16747000000000e-02
5.99630000000000e-01	-7.16799000000000e-02
5.99640000000000e-01	-7.16851000000000e-02
5.99650000000000e-01	-7.16902999999999e-02
5.99660000000000e-01	-7.16955000000000e-02
5.99670000000000e-01	-7.17007000000000e-02
5.99680000000000e-01	-7.17059000000000e-02
5.99690000000000e-01	-7.17111000000000e-02
5.99700000000000e-01	-7.17163000000000e-02
5.99710000000000e-01	-7.17215000000000e-02
5.99720000000000e-01	-7.17266999999999e-02
5.99730000000000e-01	-7.17318999999999e-02
5.99740000000000e-01	-7.17371000000000e-02
5.99750000000000e-01	-7.17423000000000e-02
5.99760000000000e-01	-7.17475000000000e-02
5.99770000000000e-01	-7.17527000000000e-02
5.99780000000000e-01	-7.17579000000000e-02
5.99790000000000e-01	-7.17631000000000e-02
5.99800000000000e-01	-7.17683000000000e-02
5.99810000000000e-01	-7.17733999999999e-02
5.99820000000000e-01	-7.17786000000000e-02
5.99830000000000e-01	-7.17838000000000e-02
5.99840000000000e-01	-7.17890000000000e-02
5.99850000000000e-01	-7.17942000000000e-02
5.99860000000000e-01	-7.17993000000000e-02
5.99870000000000e-01	-7.18045000000000e-02
5.99880000000000e-01	-7.18097000000000e-02
5.99890000000000e-01	-7.18148000000000e-02
5.99900000000000e-01	-7.18200000000000e-02
5.99910000000000e-01	-7.18252000000000e-02
